PLAYER,TEAM,POS,AGE,GP,GS,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Int,Rushing_Att,Rushing_Yds,Y/A,Rushing_TD,Tgt,Rec,Reception_Yds,Y/R,Rec_TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
Brandon Stokley,NYG,WR,35.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,1.0,7.0,7.0,0.0,,,1.0,2.0,1.7,1.2,,185.0,
Maurice Stovall,DET,WR,26.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,1.0,8.0,8.0,0.0,,,1.0,2.0,1.8,1.3,,183.0,
Tyrod Taylor,BAL,QB,22.0,3.0,0.0,1.0,1.0,18.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,,0.0,,,1.0,1.0,0.9,0.9,,68.0,
Julius Thomas,DEN,TE,23.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,7.0,1.0,5.0,5.0,0.0,,,1.0,2.0,1.5,1.0,,94.0,
Chauncey Washington,DAL,RB,26.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,3.0,2.0,13.0,6.5,0.0,,,1.0,3.0,3.2,2.2,,158.0,
D.J. Williams,GNB,TE,23.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,2.0,13.0,6.5,0.0,,,1.0,3.0,3.3,2.3,,87.0,
George Wilson,BUF,WR,30.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,,0.0,,,1.0,1.0,0.6,0.6,,186.0,
Darvin Adams,CAR,,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,,,,,,204.0,
Kamar Aiken,BUF,,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,198.0,
Seyi Ajirotutu,CAR,WR,24.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,4.0,4.0,0.0,,,,1.0,1.4,0.9,,188.0,
Derek Anderson,CAR,QB,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,-1.0,0.0,0.0,0.0,0.0,,0.0,,,,,-0.2,-0.2,,76.0,
Arnaz Battle,PIT,,31.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,,,,,,,,201.0,
Tom Brandstater,STL,QB,27.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,72.0,
Dominique Byrd,2TM,,27.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,110.0,
Rudy Carpenter,TAM,,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,,,,,,74.0,
Michael Clayton,NYG,,29.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,,,,,,,,199.0,
Kevin Cone,ATL,,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,,,,,,205.0,
Dominique Curry,STL,,24.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,210.0,
Tandon Doss,BAL,,22.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,,0.0,,,,,,,,206.0,
Shaun Draughn,KAN,,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,,,,,,175.0,
Darren Evans,IND,,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,,,,,,172.0,
Collin Franklin,TAM,,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,,0.0,,,,,,,,114.0,
Anthony Gonzalez,IND,,27.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,,0.0,,,,,,,,197.0,
Mike Goodson,CAR,RB,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,1.0,4.0,4.0,0.0,,,,1.0,1.4,0.9,,165.0,
Richard Goodman,SDG,,24.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,,0.0,,,,,6.0,6.0,,194.0,
Richard Gordon,OAK,RB,24.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,2.0,2.0,0.0,,,,1.0,1.2,0.7,,169.0,
Chris Gronkowski,IND,,25.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,171.0,
Dan Gronkowski,2TM,,26.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,105.0,
Clark Harris,CIN,,27.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,,,,,,104.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ben Hartsock,CAR,,31.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,113.0,
Joe Hastings,SFO,,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,,,,,,,,195.0,
Michael Higgins,NOR,TE,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,4.0,4.0,0.0,,,,1.0,1.4,0.9,,96.0,
Brian Jennings,SFO,,35.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,,,,,,99.0,
Jerrel Jernigan,NYG,,22.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,,0.0,,,,,,,,202.0,
Jaymar Johnson,ARI,,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,,,,,,200.0,
Larry Johnson,MIA,RB,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.2,0.2,,168.0,
Mike Kafka,PHI,QB,24.0,4.0,0.0,11.0,16.0,107.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,2.3,2.3,,71.0,
Jim Kleinsasser,MIN,TE,34.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.0,1.0,4.0,4.0,0.0,,,,1.0,1.4,0.9,,95.0,
Max Komar,CHI,,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,,,,,,193.0,
Jameson Konz,SEA,,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,,,,,,115.0,
Mike Leach,ARI,,35.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,107.0,
Elbert Mack,TAM,,25.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,191.0,
Jeff Maehl,HOU,,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,,,,,,,,192.0,
Steve Maneri,KAN,TE,23.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,1.0,1.0,0.0,,,,1.0,1.1,0.6,,98.0,
Corey McIntyre,BUF,RB,32.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,4.0,4.0,0.0,,,,1.0,1.4,0.9,,166.0,
Richard Medlin,MIA,,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,,,,,,173.0,
Kerry Meier,ATL,,25.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,,,,,,,,209.0,
Marlon Moore,MIA,,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,208.0,
Rob Myers,WAS,,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,,,,,,111.0,
Jamar Newsome,JAX,,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,,,,,,,,189.0,
Moran Norris,SFO,,33.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,,,,,,1.0,
Fendi Onobun,JAX,,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,,,,,,,,109.0,
Lousaka Polite,NWE,,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,174.0,
Julius Pruitt,MIA,,26.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,196.0,
Terrelle Pryor,OAK,,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,73.0,
Richard Quinn,WAS,,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,,,,,,101.0,
Courtney Roby,NOR,,28.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,-1.0,-0.5,-1.0,,207.0,
Martin Rucker,2TM,,26.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,,,,,,,,103.0,
Antone Smith,ATL,,26.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,170.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armond Smith,CLE,RB,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.67,0.0,1.0,0.0,0.0,,0.0,,,,,0.2,0.2,,167.0,
Justin Snow,IND,,35.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,102.0,
Nate Solder,NWE,,23.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,112.0,
Stephen Spach,STL,TE,29.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,2.0,2.0,1.0,0.0,,,,2.0,2.2,1.2,,97.0,
Brandon Tate,CIN,,24.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,-3.0,4.5,3.0,,203.0,
Tyler Thigpen,BUF,QB,27.0,3.0,0.0,3.0,8.0,25.0,0.0,1.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.8,0.8,,75.0,
Roberto Wallace,MIA,,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,,,,,,211.0,
Stephen Williams,ARI,,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,,,,,,190.0,
Kris Wilson,BAL,,30.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,108.0,
Will Yeatman,MIA,,23.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,,,,,,,,100.0,
Joe Zelenka,ATL,,35.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,,,,,,106.0,
Billy Volek,SDG,QB,35.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-5.0,-1.0,0.0,0.0,0.0,0.0,,0.0,,,-1.0,-1.0,-0.5,-0.5,,77.0,
